-1.1777 -1.08257
-1.17456 -1.08399
-1.17141 -1.08542
-1.16827 -1.08687
-1.16513 -1.08833
-1.16198 -1.08981
-1.15884 -1.0913
-1.15569 -1.09281
-1.15255 -1.09433
-1.1494 -1.09587
-1.14626 -1.09742
-1.14311 -1.09899
-1.13997 -1.10057
-1.13682 -1.10217
-1.13368 -1.10378
-1.13053 -1.10541
-1.12739 -1.10706
-1.12424 -1.10872
-1.1211 -1.1104
-1.11795 -1.11209
-1.11481 -1.1138
-1.11166 -1.11553
-1.10852 -1.11727
-1.10538 -1.11903
-1.10223 -1.1208
-1.09909 -1.1226
-1.09594 -1.12441
-1.0928 -1.12623
-1.08965 -1.12808
-1.08651 -1.12994
-1.08336 -1.13181
-1.08022 -1.13371
-1.07707 -1.13562
-1.07393 -1.13755
-1.07078 -1.1395
-1.06764 -1.14147
-1.06449 -1.14345
-1.06135 -1.14546
-1.0582 -1.14748
-1.05506 -1.14952
-1.05191 -1.15158
-1.04877 -1.15365
-1.04563 -1.15575
-1.04248 -1.15787
-1.03934 -1.16
-1.03619 -1.16216
-1.03305 -1.16433
-1.0299 -1.16652
-1.02676 -1.16874
-1.02361 -1.17097
-1.02047 -1.17322
-1.01732 -1.1755
-1.01418 -1.17779
-1.01103 -1.18011
-1.00789 -1.18244
-1.00474 -1.1848
-1.0016 -1.18718
-0.998454 -1.18958
-0.995309 -1.192
-0.992165 -1.19444
-0.98902 -1.19691
-0.985875 -1.19939
-0.98273 -1.2019
-0.979586 -1.20443
-0.976441 -1.20699
-0.973296 -1.20956
-0.970151 -1.21216
-0.967007 -1.21479
-0.963862 -1.21743
-0.960717 -1.2201
-0.957573 -1.2228
-0.954428 -1.22552
-0.951283 -1.22826
-0.948138 -1.23102
-0.944994 -1.23382
-0.941849 -1.23663
-0.938704 -1.23948
-0.935559 -1.24234
-0.932415 -1.24524
-0.92927 -1.24815
-0.926125 -1.2511
-0.92298 -1.25407
-0.919836 -1.25707
-0.916691 -1.26009
-0.913546 -1.26314
-0.910401 -1.26622
-0.907257 -1.26933
-0.904112 -1.27246
-0.900967 -1.27563
-0.897823 -1.27882
-0.894678 -1.28204
-0.891533 -1.28529
-0.888388 -1.28857
-0.885244 -1.29187
-0.882099 -1.29521
-0.878954 -1.29858
-0.875809 -1.30198
-0.872665 -1.30541
-0.86952 -1.30887
-0.866375 -1.31236
-0.86323 -1.31588
-0.860086 -1.31944
-0.856941 -1.32303
-0.853796 -1.32665
-0.850651 -1.3303
-0.847507 -1.33399
-0.844362 -1.33771
-0.841217 -1.34146
-0.838073 -1.34525
-0.834928 -1.34908
-0.831783 -1.35294
-0.828638 -1.35683
-0.825494 -1.36076
-0.822349 -1.36473
-0.819204 -1.36873
-0.816059 -1.37277
-0.812915 -1.37685
-0.80977 -1.38097
-0.806625 -1.38513
-0.80348 -1.38932
-0.800336 -1.39355
-0.797191 -1.39783
-0.794046 -1.40214
-0.790901 -1.40649
-0.787757 -1.41089
-0.784612 -1.41533
-0.781467 -1.41981
-0.778323 -1.42433
-0.775178 -1.42889
-0.772033 -1.4335
-0.768888 -1.43815
-0.765744 -1.44285
-0.762599 -1.44759
-0.759454 -1.45238
-0.756309 -1.45721
-0.753165 -1.46209
-0.75002 -1.46702
-0.746875 -1.472
-0.74373 -1.47702
-0.740586 -1.4821
-0.737441 -1.48722
-0.734296 -1.49239
-0.731151 -1.49762
-0.728007 -1.50289
-0.724862 -1.50822
-0.721717 -1.5136
-0.718572 -1.51904
-0.715428 -1.52453
-0.712283 -1.53007
-0.709138 -1.53567
-0.705994 -1.54133
-0.702849 -1.54704
-0.699704 -1.55282
-0.696559 -1.55865
-0.693415 -1.56454
-0.69027 -1.57049
-0.687125 -1.5765
-0.68398 -1.58257
-0.680836 -1.58871
-0.677691 -1.59491
-0.674546 -1.60117
-0.671401 -1.6075
-0.668257 -1.6139
-0.665112 -1.62036
-0.661967 -1.62689
-0.658822 -1.63349
-0.655678 -1.64016
-0.652533 -1.6469
-0.649388 -1.65371
-0.646244 -1.6606
-0.643099 -1.66756
-0.639954 -1.6746
-0.636809 -1.68171
-0.633665 -1.6889
-0.63052 -1.69617
-0.627375 -1.70351
-0.62423 -1.71094
-0.621086 -1.71845
-0.617941 -1.72605
-0.614796 -1.73373
-0.611651 -1.74149
-0.608507 -1.74934
-0.605362 -1.75728
-0.602217 -1.76532
-0.599072 -1.77344
-0.595928 -1.78165
-0.592783 -1.78996
-0.589638 -1.79837
-0.586494 -1.80687
-0.583349 -1.81547
-0.580204 -1.82417
-0.577059 -1.83297
-0.573915 -1.84188
-0.57077 -1.85089
-0.567625 -1.86001
-0.56448 -1.86924
-0.561336 -1.87858
-0.558191 -1.88803
-0.555046 -1.8976
-0.551901 -1.90728
-0.548757 -1.91708
-0.545612 -1.927
-0.542467 -1.93704
-0.539322 -1.94721
-0.536178 -1.95751
-0.533033 -1.96793
-0.529888 -1.97849
-0.526744 -1.98918
-0.523599 -2
-0.520454 -2.01096
-0.517309 -2.02207
-0.514165 -2.03332
-0.51102 -2.04471
-0.507875 -2.05625
-0.50473 -2.06795
-0.501586 -2.0798
-0.498441 -2.0918
-0.495296 -2.10397
-0.492151 -2.1163
-0.489007 -2.1288
-0.485862 -2.14146
-0.482717 -2.1543
-0.479572 -2.16732
-0.476428 -2.18051
-0.473283 -2.19389
-0.470138 -2.20746
-0.466994 -2.22122
-0.463849 -2.23517
-0.460704 -2.24932
-0.457559 -2.26367
-0.454415 -2.27823
-0.45127 -2.29301
-0.448125 -2.30799
-0.44498 -2.3232
-0.441836 -2.33864
-0.438691 -2.3543
-0.435546 -2.3702
-0.432401 -2.38634
-0.429257 -2.40272
-0.426112 -2.41935
-0.422967 -2.43624
-0.419822 -2.4534
-0.416678 -2.47082
-0.413533 -2.48851
-0.410388 -2.50648
-0.407243 -2.52474
-0.404099 -2.5433
-0.400954 -2.56215
-0.397809 -2.58131
-0.394665 -2.60079
-0.39152 -2.62059
-0.388375 -2.64072
-0.38523 -2.66118
-0.382086 -2.682
-0.378941 -2.70317
-0.375796 -2.7247
-0.372651 -2.7466
-0.369507 -2.76889
-0.366362 -2.79157
-0.363217 -2.81465
-0.360072 -2.83815
-0.356928 -2.86207
-0.353783 -2.88643
-0.350638 -2.91123
-0.347493 -2.93649
-0.344349 -2.96223
-0.341204 -2.98845
-0.338059 -3.01516
-0.334915 -3.04239
-0.33177 -3.07015
-0.328625 -3.09845
-0.32548 -3.12731
-0.322336 -3.15674
-0.319191 -3.18676
-0.316046 -3.21739
-0.312901 -3.24865
-0.309757 -3.28055
-0.306612 -3.31312
-0.303467 -3.34638
-0.300322 -3.38034
-0.297178 -3.41503
-0.294033 -3.45048
-0.290888 -3.48671
-0.287743 -3.52374
-0.284599 -3.5616
-0.281454 -3.60032
-0.278309 -3.63993
-0.275165 -3.68046
-0.27202 -3.72193
-0.268875 -3.76439
-0.26573 -3.80787
-0.262586 -3.8524
-0.259441 -3.89803
-0.256296 -3.94478
-0.253151 -3.99272
-0.250007 -4.04187
-0.246862 -4.09229
-0.243717 -4.14402
-0.240572 -4.19712
-0.237428 -4.25164
-0.234283 -4.30764
-0.231138 -4.36518
-0.227993 -4.42432
-0.224849 -4.48513
-0.221704 -4.54768
-0.218559 -4.61205
-0.215415 -4.67831
-0.21227 -4.74655
-0.209125 -4.81686
-0.20598 -4.88933
-0.202836 -4.96407
-0.199691 -5.04118
-0.196546 -5.12077
-0.193401 -5.20297
-0.190257 -5.2879
-0.187112 -5.37571
-0.183967 -5.46654
-0.180822 -5.56054
-0.177678 -5.65789
-0.174533 -5.75877
-0.171388 -5.86337
-0.168243 -5.9719
-0.165099 -6.08459
-0.161954 -6.20167
-0.158809 -6.32341
-0.155665 -6.45009
-0.15252 -6.58202
-0.149375 -6.71952
-0.14623 -6.86296
-0.143086 -7.01273
-0.139941 -7.16925
-0.136796 -7.333
-0.133651 -7.50448
-0.130507 -7.68424
-0.127362 -7.87291
-0.124217 -8.07116
-0.121072 -8.27973
-0.117928 -8.49946
-0.114783 -8.73126
-0.111638 -8.97614
-0.108493 -9.23525
-0.105349 -9.50987
-0.102204 -9.80141
-0.0990592 -10.1115
-0.0959145 -10.442
-0.0927698 -10.7949
-0.089625 -11.1726
-0.0864803 -11.5778
-0.0833355 -12.0136
-0.0801908 -12.4836
-0.0770461 -12.9921
-0.0739013 -13.5439
-0.0707566 -14.1448
-0.0676119 -14.8016
-0.0644671 -15.5225
-0.0613224 -16.3175
-0.0581776 -17.1984
-0.0550329 -18.1801
-0.0518882 -19.2809
-0.0487434 -20.5237
-0.0455987 -21.9381
-0.042454 -23.562
-0.0393092 -25.4459
-0.0361645 -27.6575
-0.0330197 -30.2904
-0.029875 -33.4778
-0.0267303 -37.4152
-0.0235855 -42.4028
-0.0204408 -48.9252
-0.0172961 -57.8195
-0.0141513 -70.6672
-0.0110066 -90.8566
-0.00786184 -127.198
-0.00471711 -211.995
-0.00157237 -635.983
0.00157237 635.983
0.00471711 211.995
0.00786184 127.198
0.0110066 90.8566
0.0141513 70.6672
0.0172961 57.8195
0.0204408 48.9252
0.0235855 42.4028
0.0267303 37.4152
0.029875 33.4778
0.0330197 30.2904
0.0361645 27.6575
0.0393092 25.4459
0.042454 23.562
0.0455987 21.9381
0.0487434 20.5237
0.0518882 19.2809
0.0550329 18.1801
0.0581776 17.1984
0.0613224 16.3175
0.0644671 15.5225
0.0676119 14.8016
0.0707566 14.1448
0.0739013 13.5439
0.0770461 12.9921
0.0801908 12.4836
0.0833355 12.0136
0.0864803 11.5778
0.089625 11.1726
0.0927698 10.7949
0.0959145 10.442
0.0990592 10.1115
0.102204 9.80141
0.105349 9.50987
0.108493 9.23525
0.111638 8.97614
0.114783 8.73126
0.117928 8.49946
0.121072 8.27973
0.124217 8.07116
0.127362 7.87291
0.130507 7.68424
0.133651 7.50448
0.136796 7.333
0.139941 7.16925
0.143086 7.01273
0.14623 6.86296
0.149375 6.71952
0.15252 6.58202
0.155665 6.45009
0.158809 6.32341
0.161954 6.20167
0.165099 6.08459
0.168243 5.9719
0.171388 5.86337
0.174533 5.75877
0.177678 5.65789
0.180822 5.56054
0.183967 5.46654
0.187112 5.37571
0.190257 5.2879
0.193401 5.20297
0.196546 5.12077
0.199691 5.04118
0.202836 4.96407
0.20598 4.88933
0.209125 4.81686
0.21227 4.74655
0.215415 4.67831
0.218559 4.61205
0.221704 4.54768
0.224849 4.48513
0.227993 4.42432
0.231138 4.36518
0.234283 4.30764
0.237428 4.25164
0.240572 4.19712
0.243717 4.14402
0.246862 4.09229
0.250007 4.04187
0.253151 3.99272
0.256296 3.94478
0.259441 3.89803
0.262586 3.8524
0.26573 3.80787
0.268875 3.76439
0.27202 3.72193
0.275165 3.68046
0.278309 3.63993
0.281454 3.60032
0.284599 3.5616
0.287743 3.52374
0.290888 3.48671
0.294033 3.45048
0.297178 3.41503
0.300322 3.38034
0.303467 3.34638
0.306612 3.31312
0.309757 3.28055
0.312901 3.24865
0.316046 3.21739
0.319191 3.18676
0.322336 3.15674
0.32548 3.12731
0.328625 3.09845
0.33177 3.07015
0.334915 3.04239
0.338059 3.01516
0.341204 2.98845
0.344349 2.96223
0.347493 2.93649
0.350638 2.91123
0.353783 2.88643
0.356928 2.86207
0.360072 2.83815
0.363217 2.81465
0.366362 2.79157
0.369507 2.76889
0.372651 2.7466
0.375796 2.7247
0.378941 2.70317
0.382086 2.682
0.38523 2.66118
0.388375 2.64072
0.39152 2.62059
0.394665 2.60079
0.397809 2.58131
0.400954 2.56215
0.404099 2.5433
0.407243 2.52474
0.410388 2.50648
0.413533 2.48851
0.416678 2.47082
0.419822 2.4534
0.422967 2.43624
0.426112 2.41935
0.429257 2.40272
0.432401 2.38634
0.435546 2.3702
0.438691 2.3543
0.441836 2.33864
0.44498 2.3232
0.448125 2.30799
0.45127 2.29301
0.454415 2.27823
0.457559 2.26367
0.460704 2.24932
0.463849 2.23517
0.466994 2.22122
0.470138 2.20746
0.473283 2.19389
0.476428 2.18051
0.479572 2.16732
0.482717 2.1543
0.485862 2.14146
0.489007 2.1288
0.492151 2.1163
0.495296 2.10397
0.498441 2.0918
0.501586 2.0798
0.50473 2.06795
0.507875 2.05625
0.51102 2.04471
0.514165 2.03332
0.517309 2.02207
0.520454 2.01096
0.523599 2
0.526744 1.98918
0.529888 1.97849
0.533033 1.96793
0.536178 1.95751
0.539322 1.94721
0.542467 1.93704
0.545612 1.927
0.548757 1.91708
0.551901 1.90728
0.555046 1.8976
0.558191 1.88803
0.561336 1.87858
0.56448 1.86924
0.567625 1.86001
0.57077 1.85089
0.573915 1.84188
0.577059 1.83297
0.580204 1.82417
0.583349 1.81547
0.586494 1.80687
0.589638 1.79837
0.592783 1.78996
0.595928 1.78165
0.599072 1.77344
0.602217 1.76532
0.605362 1.75728
0.608507 1.74934
0.611651 1.74149
0.614796 1.73373
0.617941 1.72605
0.621086 1.71845
0.62423 1.71094
0.627375 1.70351
0.63052 1.69617
0.633665 1.6889
0.636809 1.68171
0.639954 1.6746
0.643099 1.66756
0.646244 1.6606
0.649388 1.65371
0.652533 1.6469
0.655678 1.64016
0.658822 1.63349
0.661967 1.62689
0.665112 1.62036
0.668257 1.6139
0.671401 1.6075
0.674546 1.60117
0.677691 1.59491
0.680836 1.58871
0.68398 1.58257
0.687125 1.5765
0.69027 1.57049
0.693415 1.56454
0.696559 1.55865
0.699704 1.55282
0.702849 1.54704
0.705994 1.54133
0.709138 1.53567
0.712283 1.53007
0.715428 1.52453
0.718572 1.51904
0.721717 1.5136
0.724862 1.50822
0.728007 1.50289
0.731151 1.49762
0.734296 1.49239
0.737441 1.48722
0.740586 1.4821
0.74373 1.47702
0.746875 1.472
0.75002 1.46702
0.753165 1.46209
0.756309 1.45721
0.759454 1.45238
0.762599 1.44759
0.765744 1.44285
0.768888 1.43815
0.772033 1.4335
0.775178 1.42889
0.778323 1.42433
0.781467 1.41981
0.784612 1.41533
0.787757 1.41089
0.790901 1.40649
0.794046 1.40214
0.797191 1.39783
0.800336 1.39355
0.80348 1.38932
0.806625 1.38513
0.80977 1.38097
0.812915 1.37685
0.816059 1.37277
0.819204 1.36873
0.822349 1.36473
0.825494 1.36076
0.828638 1.35683
0.831783 1.35294
0.834928 1.34908
0.838073 1.34525
0.841217 1.34146
0.844362 1.33771
0.847507 1.33399
0.850651 1.3303
0.853796 1.32665
0.856941 1.32303
0.860086 1.31944
0.86323 1.31588
0.866375 1.31236
0.86952 1.30887
0.872665 1.30541
0.875809 1.30198
0.878954 1.29858
0.882099 1.29521
0.885244 1.29187
0.888388 1.28857
0.891533 1.28529
0.894678 1.28204
0.897823 1.27882
0.900967 1.27563
0.904112 1.27246
0.907257 1.26933
0.910401 1.26622
0.913546 1.26314
0.916691 1.26009
0.919836 1.25707
0.92298 1.25407
0.926125 1.2511
0.92927 1.24815
0.932415 1.24524
0.935559 1.24234
0.938704 1.23948
0.941849 1.23663
0.944994 1.23382
0.948138 1.23102
0.951283 1.22826
0.954428 1.22552
0.957573 1.2228
0.960717 1.2201
0.963862 1.21743
0.967007 1.21479
0.970151 1.21216
0.973296 1.20956
0.976441 1.20699
0.979586 1.20443
0.98273 1.2019
0.985875 1.19939
0.98902 1.19691
0.992165 1.19444
0.995309 1.192
0.998454 1.18958
1.0016 1.18718
1.00474 1.1848
1.00789 1.18244
1.01103 1.18011
1.01418 1.17779
1.01732 1.1755
1.02047 1.17322
1.02361 1.17097
1.02676 1.16874
1.0299 1.16652
1.03305 1.16433
1.03619 1.16216
1.03934 1.16
1.04248 1.15787
1.04563 1.15575
1.04877 1.15365
1.05191 1.15158
1.05506 1.14952
1.0582 1.14748
1.06135 1.14546
1.06449 1.14345
1.06764 1.14147
1.07078 1.1395
1.07393 1.13755
1.07707 1.13562
1.08022 1.13371
1.08336 1.13181
1.08651 1.12994
1.08965 1.12808
1.0928 1.12623
1.09594 1.12441
1.09909 1.1226
1.10223 1.1208
1.10538 1.11903
1.10852 1.11727
1.11166 1.11553
1.11481 1.1138
1.11795 1.11209
1.1211 1.1104
1.12424 1.10872
1.12739 1.10706
1.13053 1.10541
1.13368 1.10378
1.13682 1.10217
1.13997 1.10057
1.14311 1.09899
1.14626 1.09742
1.1494 1.09587
1.15255 1.09433
1.15569 1.09281
1.15884 1.0913
1.16198 1.08981
1.16513 1.08833
1.16827 1.08687
1.17141 1.08542
1.17456 1.08399
1.1777 1.08257
1.18085 1.08116
1.18399 1.07977
1.18714 1.0784
1.19028 1.07704
1.19343 1.07569
1.19657 1.07435
1.19972 1.07303
1.20286 1.07173
1.20601 1.07044
1.20915 1.06916
1.2123 1.06789
1.21544 1.06664
1.21859 1.0654
1.22173 1.06418
1.22488 1.06297
1.22802 1.06177
1.23116 1.06058
1.23431 1.05941
1.23745 1.05825
1.2406 1.05711
1.24374 1.05597
1.24689 1.05485
1.25003 1.05375
1.25318 1.05265
1.25632 1.05157
1.25947 1.0505
1.26261 1.04944
1.26576 1.0484
1.2689 1.04737
1.27205 1.04635
1.27519 1.04534
1.27834 1.04435
1.28148 1.04336
1.28463 1.04239
1.28777 1.04143
1.29091 1.04049
1.29406 1.03955
1.2972 1.03863
1.30035 1.03772
1.30349 1.03682
1.30664 1.03593
1.30978 1.03506
1.31293 1.03419
1.31607 1.03334
1.31922 1.0325
1.32236 1.03167
1.32551 1.03086
1.32865 1.03005
1.3318 1.02926
1.33494 1.02847
1.33809 1.0277
1.34123 1.02694
1.34438 1.02619
1.34752 1.02545
1.35066 1.02473
1.35381 1.02401
1.35695 1.02331
1.3601 1.02261
1.36324 1.02193
1.36639 1.02126
1.36953 1.0206
1.37268 1.01995
1.37582 1.01931
1.37897 1.01869
1.38211 1.01807
1.38526 1.01746
1.3884 1.01687
1.39155 1.01628
1.39469 1.01571
1.39784 1.01515
1.40098 1.01459
1.40413 1.01405
1.40727 1.01352
1.41041 1.013
1.41356 1.01249
1.4167 1.01199
1.41985 1.0115
1.42299 1.01102
1.42614 1.01055
1.42928 1.0101
1.43243 1.00965
1.43557 1.00921
1.43872 1.00879
1.44186 1.00837
1.44501 1.00796
1.44815 1.00757
1.4513 1.00718
1.45444 1.00681
1.45759 1.00644
1.46073 1.00609
1.46388 1.00574
1.46702 1.00541
1.47016 1.00508
1.47331 1.00477
1.47645 1.00447
1.4796 1.00417
1.48274 1.00389
1.48589 1.00362
1.48903 1.00335
1.49218 1.0031
1.49532 1.00285
1.49847 1.00262
1.50161 1.0024
1.50476 1.00218
1.5079 1.00198
1.51105 1.00179
1.51419 1.0016
1.51734 1.00143
1.52048 1.00127
1.52363 1.00111
1.52677 1.00097
1.52991 1.00084
1.53306 1.00071
1.5362 1.0006
1.53935 1.00049
1.54249 1.0004
1.54564 1.00032
1.54878 1.00024
1.55193 1.00018
1.55507 1.00012
1.55822 1.00008
1.56136 1.00004
1.56451 1.00002
1.56765 1
1.5708 1
